2.01284	0	5360
2.03111	5360	5896
2.06083	5896	6432
2.09705	6432	6968
2.13328	6968	7504
2.1695	7504	8040
2.21223	8040	8576
2.24999	8576	9112
2.25471	9112	9648
2.30899	9648	10184
2.36327	10184	10720
2.36799	10720	11256
2.42227	11256	11792
2.47655	11792	12328
2.48127	12328	12864
2.53555	12864	13400
2.57331	13400	13936
2.62759	13936	14472
2.67013	14472	13936
2.85427	13936	12864
2.91568	12864	12060
2.9676	12060	11792
2.96996	11792	11524
3.00536	11524	10184
3.00772	10184	9916
3.01008	9916	9112
3.062	9112	8844
3.06436	8844	8576
3.09976	8576	8308
3.10212	8308	7504
3.10448	7504	6700
3.35689	6700	6742
3.41111	6742	6784
3.44415	6784	6826
3.44887	6826	6868
3.49843	6868	6909
3.53147	6909	6950
3.57631	6950	6991
3.64711	6991	7032
3.66835	7032	7072
3.67307	7072	7112
3.73443	7112	7152
3.76747	7152	7192
3.80051	7192	7231
3.87367	7231	7270
3.90671	7270	7309
3.91143	7309	7348
3.96807	7348	7387
3.99639	7387	7425
4.02943	7425	7463
4.07191	7463	7501
4.10023	7501	7539
4.10495	7539	7577
4.17103	7577	7614
4.19935	7614	7651
4.22767	7651	7688
4.27487	7688	7725
4.30319	7725	7762
4.30791	7762	7799
4.31263	7799	7835
4.38579	7835	7871
4.41411	7871	7907
4.44243	7907	7943
4.48963	7943	7979
4.51795	7979	8015
4.52267	8015	8050
4.52739	8050	8085
4.61235	8085	8120
4.64067	8120	8155
4.66899	8155	8190
4.72091	8190	8225
4.74923	8225	8259
4.75395	8259	8293
4.75867	8293	8327
4.85543	8327	8361
4.88375	8361	8395
4.91207	8395	8429
4.96871	8429	8463
4.99703	8463	8496
5.00175	8496	8529
5.00647	8529	8562
5.09143	8562	8595
5.11975	8595	8628
5.14807	8628	8661
5.20943	8661	8694
5.23775	8694	8727
5.24247	8727	8759
5.24719	8759	8791
5.33215	8791	8823
5.33687	8823	8855
5.37699	8855	8887
5.40531	8887	8919
5.46195	8919	8951
5.49027	8951	8983
5.49499	8983	9014
5.49971	9014	9045
5.58467	9045	9076
5.58939	9076	9107
5.63423	9107	9138
5.70503	9138	9169
5.71919	9169	9200
5.75459	9200	9231
5.76639	9231	9262
5.78527	9262	9293
5.84427	9293	9323
5.87495	9323	9353
5.89147	9353	9383
5.95991	9383	9413
6.00475	9413	9443
6.02835	9443	9473
6.05667	9473	9503
6.10151	9503	9533
6.10623	9533	9563
6.14871	9563	9593
6.18411	9593	9622
6.22187	9622	9651
6.26907	9651	9680
6.28323	9680	9709
6.32099	9709	9738
6.35875	9738	9767
6.40595	9767	9796
6.44371	9796	9825
6.44843	9825	9854
6.49563	9854	9883
6.54283	9883	9912
6.58059	9912	9940
6.62779	9940	9968
6.63251	9968	9996
6.66555	9996	10024
6.71275	10024	10052
6.74815	10052	10080
6.75287	10080	10108
6.80951	10108	10136
6.84727	10136	10164
6.89447	10164	10192
6.92987	10192	10220
6.93459	10220	10248
6.97707	10248	10276
7.02191	10276	10303
7.06439	10303	10330
7.11395	10330	10357
7.11867	10357	10384
7.14699	10384	10411
7.17531	10411	10438
7.20363	10438	10465
7.20835	10465	10492
7.23195	10492	10519
7.27443	10519	10546
7.31691	10546	10573
7.36175	10573	10600
7.36647	10600	10627
7.39007	10627	10654
7.41131	10654	10680
7.43963	10680	10706
7.44435	10706	10732
7.47267	10732	10758
7.51279	10758	10784
7.55999	10784	10810
7.60955	10810	10836
7.61427	10836	10862
7.63787	10862	10888
7.66147	10888	10914
7.68979	10914	10940
7.69451	10940	10966
7.69923	10966	10992
7.72991	10992	11018
7.77003	11018	11044
7.81959	11044	11070
7.86207	11070	11095
7.86679	11095	11120
7.89039	11120	11145
7.91399	11145	11170
7.94231	11170	11195
7.94703	11195	11220
7.95175	11220	11245
7.98007	11245	11270
8.02255	11270	11295
8.07447	11295	11320
8.11695	11320	11345
8.12167	11345	11370
8.14527	11370	11395
8.16887	11395	11420
8.20191	11420	11445
8.20663	11445	11470
8.23495	11470	11495
8.26091	11495	11519
8.28215	11519	11543
8.36003	11543	11567
8.38127	11567	11591
8.40015	11591	11615
8.42139	11615	11639
8.45679	11639	11663
8.48983	11663	11687
8.52287	11687	11711
8.52759	11711	11735
8.54411	11735	11759
8.59131	11759	11783
8.62199	11783	11807
8.63615	11807	11831
8.67391	11831	11855
8.70931	11855	11879
8.75179	11879	11903
8.78247	11903	11927
8.78719	11927	11951
8.82967	11951	11975
8.86507	11975	11998
8.90755	11998	12021
8.93587	12021	12044
8.94531	12044	12067
8.97599	12067	12090
9.04685	12090	11256
9.20497	11256	10988
9.20733	10988	10720
9.21441	10720	10452
9.25217	10452	10184
9.25453	10184	9916
9.27577	9916	9648
9.27813	9648	9380
9.29229	9380	9112
9.32303	9112	8844
9.33011	8844	8576
9.37725	8576	8308
9.37961	8308	7504
9.38197	7504	7236
9.42209	7236	6968
9.42445	6968	6700
9.42681	6700	6432
9.45985	6432	6164
9.46221	6164	5360
9.66511	5360	5413
9.71939	5413	5466
9.74299	5466	5518
9.77367	5518	5570
9.82087	5570	5621
9.89639	5621	5672
9.94595	5672	5722
9.96955	5722	5772
