2.01284	0	5360
2.03111	5360	5896
2.04922	5896	6432
2.06733	6432	6968
2.08545	6968	7504
2.10356	7504	8040
2.12167	8040	8576
2.14055	8576	9112
2.14527	9112	9648
2.17123	9648	10184
2.19247	10184	10720
2.19719	10720	11256
2.21843	11256	11792
2.23967	11792	12328
2.24439	12328	12864
2.26563	12864	13400
2.27035	13400	13936
2.27507	13936	14472
2.31283	14472	15008
2.33407	15008	15544
2.33879	15544	16080
2.34351	16080	16616
2.37183	16616	17152
2.37655	17152	17688
2.39779	17688	18224
2.40251	18224	18760
2.40723	18760	19296
2.43555	19296	19832
2.44027	19832	20368
2.44499	20368	20904
2.44971	20904	21440
2.49455	21440	21976
2.49927	21976	22512
2.52051	22512	23048
2.52523	23048	23584
2.52995	23584	24120
2.53467	24120	24656
2.57479	24656	25192
2.57951	25192	25728
2.58423	25728	26264
2.61255	26264	26800
2.61727	26800	27336
2.62199	27336	27872
2.62671	27872	28408
2.63143	28408	28944
2.66683	28944	29480
2.67155	29480	30016
2.67627	30016	30552
2.68099	30552	31088
2.68571	31088	31624
2.69043	31624	32160
2.74235	32160	32696
2.74707	32696	33232
2.75179	33232	33768
2.77775	33768	34304
2.78483	34304	34840
2.78955	34840	35376
2.79427	35376	35912
2.81315	35912	36448
2.83203	36448	36984
2.84383	36984	37520
2.84855	37520	38056
2.86743	38056	38592
2.87923	38592	39128
2.88867	39128	39664
2.90047	39664	40200
2.90519	40200	40736
2.92407	40736	41272
2.94773	41272	40736
3.04927	40736	40200
3.09888	40200	39664
3.15552	39664	39128
3.18856	39128	38860
3.19092	38860	38592
3.19328	38592	38324
3.20036	38324	38056
3.20272	38056	37252
3.21216	37252	36984
3.21452	36984	36716
3.21688	36716	36448
3.22396	36448	36180
3.22632	36180	35912
3.22868	35912	35644
3.25464	35644	35376
3.257	35376	35108
3.2688	35108	34304
3.27116	34304	34036
3.27352	34036	33768
3.29004	33768	33500
3.2924	33500	33232
3.30184	33232	32428
3.3042	32428	32160
3.30656	32160	31892
3.31364	31892	31624
3.316	31624	31356
3.32544	31356	30552
3.33252	30552	30284
3.3396	30284	30016
3.34668	30016	29748
3.34904	29748	29480
3.35848	29480	29212
3.36084	29212	28408
3.3632	28408	28140
3.37972	28140	27872
3.38208	27872	27604
3.38444	27604	27336
3.39388	27336	26532
3.39624	26532	26264
3.40568	26264	25996
3.40804	25996	25728
3.4104	25728	25460
3.41748	25460	25192
3.434	25192	24924
3.44816	24924	24120
3.45052	24120	23852
3.45288	23852	23584
3.45996	23584	22780
3.46232	22780	22512
3.47176	22512	22244
3.47412	22244	21976
3.47648	21976	21708
3.48356	21708	20904
3.48592	20904	20636
3.5048	20636	20100
4.3632	20100	536
4.84687	536	1072
4.93951	1072	1608
5.03627	1608	2144
5.13539	2144	2680
5.14011	2680	3216
5.24395	3216	3752
5.24867	3752	4288
5.25339	4288	4824
5.36667	4824	5360
5.37139	5360	5896
5.37611	5896	6432
5.38083	6432	6968
5.50591	6968	7504
5.51063	7504	8040
5.51535	8040	8576
5.52007	8576	9112
5.52479	9112	9648
5.52951	9648	10184
5.52951	10184	10212
5.65695	10212	10240
5.66167	10240	10268
5.66639	10268	10295
5.67111	10295	10322
5.67583	10322	10349
5.68055	10349	10376
5.68527	10376	10403
5.68999	10403	10430
5.69471	10430	10457
5.84103	10457	10484
5.84575	10484	10511
5.85047	10511	10538
5.85519	10538	10565
5.85991	10565	10592
5.86463	10592	10619
5.86935	10619	10646
5.87407	10646	10672
5.87879	10672	10698
6.02983	10698	10724
6.03455	10724	10750
6.03927	10750	10776
6.04399	10776	10802
6.04871	10802	10828
6.05343	10828	10854
6.05815	10854	10880
6.06287	10880	10906
6.06759	10906	10932
6.22335	10932	10958
6.22807	10958	10984
6.23279	10984	11010
6.23751	11010	11036
6.24223	11036	11062
6.24695	11062	11087
6.25167	11087	11112
6.25639	11112	11137
6.26111	11137	11162
6.26583	11162	11187
6.41923	11187	11212
6.42395	11212	11237
6.42867	11237	11262
6.43339	11262	11287
6.43811	11287	11312
6.44283	11312	11337
6.44755	11337	11362
6.45227	11362	11387
6.45699	11387	11412
6.46171	11412	11437
6.62219	11437	11462
6.62691	11462	11487
6.63163	11487	11512
6.63635	11512	11536
6.64107	11536	11560
6.64579	11560	11584
6.65051	11584	11608
6.65523	11608	11632
6.65995	11632	11656
6.66467	11656	11680
6.83223	11680	11704
6.83695	11704	11728
6.84167	11728	11752
6.84639	11752	11776
6.85111	11776	11800
6.85583	11800	11824
6.86055	11824	11848
6.86527	11848	11872
6.86999	11872	11896
6.87471	11896	11920
7.04463	11920	11944
7.04935	11944	11968
7.05407	11968	11992
7.05879	11992	12015
7.06351	12015	12038
7.06823	12038	12061
7.07295	12061	12084
7.07767	12084	12107
7.08239	12107	12130
7.08711	12130	12153
7.09183	12153	12176
7.25939	12176	12199
7.26411	12199	12222
7.26883	12222	12245
7.27355	12245	12268
7.27827	12268	12291
7.28299	12291	12314
7.28771	12314	12337
7.29243	12337	12360
7.29715	12360	12383
7.30187	12383	12406
7.30659	12406	12429
7.47887	12429	12452
7.48359	12452	12475
7.48831	12475	12498
7.49303	12498	12520
7.49775	12520	12542
7.50247	12542	12564
7.50719	12564	12586
7.51191	12586	12608
7.51663	12608	12630
7.52135	12630	12652
7.52607	12652	12674
7.70543	12674	12696
7.71015	12696	12718
7.71487	12718	12740
7.71959	12740	12762
7.72431	12762	12784
7.72903	12784	12806
7.73375	12806	12828
