2.01446	0	0.014
2.0563	0.014	0.01725
2.09253	0.01725	0.0245938
2.12875	0.0245938	0.0353945
2.16497	0.0353945	0.0490952
2.2012	0.0490952	0.0654583
2.24527	0.0654583	0.085151
2.29247	0.085151	0.104007
2.33967	0.104007	0.121881
2.38687	0.121881	0.138896
2.43407	0.138896	0.155284
2.48127	0.155284	0.170874
2.54971	0.170874	0.187514
2.59455	0.187514	0.201825
2.64175	0.201825	0.214347
2.68895	0.214347	0.225304
2.73615	0.225304	0.234891
2.80459	0.234891	0.245904
2.85179	0.245904	0.252916
2.90371	0.252916	0.259927
2.90843	0.259927	0.260811
2.94619	0.260811	0.26046
2.99339	0.26046	0.260027
3.06183	0.260027	0.259649
3.10903	0.259649	0.259443
3.16095	0.259443	0.259137
3.20815	0.259137	0.264245
3.21287	0.264245	0.264464
3.25299	0.264464	0.263781
3.31907	0.263781	0.263059
3.36627	0.263059	0.262301
3.41819	0.262301	0.261764
3.46539	0.261764	0.261168
3.50787	0.261168	0.265397
3.51259	0.265397	0.269723
3.57395	0.269723	0.276132
3.61643	0.276132	0.278741
3.66363	0.278741	0.281023
3.70611	0.281023	0.281895
3.75095	0.281895	0.282283
3.75567	0.282283	0.277998
3.79579	0.277998	0.278623
3.83355	0.278623	0.276295
3.86895	0.276295	0.273258
3.90199	0.273258	0.268851
3.94919	0.268851	0.26562
3.95391	0.26562	0.257792
3.95863	0.257792	0.250943
3.98459	0.250943	0.2432
4.02235	0.2432	0.236425
4.04595	0.236425	0.228997
4.07663	0.228997	0.222247
4.12855	0.222247	0.216842
4.13327	0.216842	0.212236
4.13799	0.212236	0.208082
4.16159	0.208082	0.204197
4.19699	0.204197	0.200422
4.22295	0.200422	0.197494
4.25599	0.197494	0.195182
4.31027	0.195182	0.193535
4.31499	0.193535	0.191968
4.31971	0.191968	0.190722
4.35039	0.190722	0.190507
4.38579	0.190507	0.194693
4.40939	0.194693	0.196982
4.44243	0.196982	0.199859
4.49671	0.199859	0.205002
4.50143	0.205002	0.203251
4.50615	0.203251	0.201845
4.53211	0.201845	0.203239
4.56515	0.203239	0.204709
4.59111	0.204709	0.204871
4.61943	0.204871	0.205512
4.67371	0.205512	0.208698
4.67843	0.208698	0.205361
4.68315	0.205361	0.202441
4.71147	0.202441	0.202761
4.74451	0.202761	0.203915
4.77755	0.203915	0.204926
4.78227	0.204926	0.203185
4.81295	0.203185	0.201912
4.86487	0.201912	0.200548
4.86959	0.200548	0.199355
4.87431	0.199355	0.19831
4.90263	0.19831	0.197396
4.93803	0.197396	0.196972
4.98523	0.196972	0.19835
4.98995	0.19835	0.199432
5.02299	0.199432	0.200753
5.07963	0.200753	0.202534
5.08435	0.202534	0.204092
5.08907	0.204092	0.205455
5.11739	0.205455	0.206648
5.15043	0.206648	0.207317
5.21179	0.207317	0.209653
5.21651	0.209653	0.211821
5.25191	0.211821	0.218094
5.31091	0.218094	0.226832
5.31563	0.226832	0.227978
5.32035	0.227978	0.228981
5.34867	0.228981	0.232733
5.38407	0.232733	0.237016
5.43599	0.237016	0.243014
5.44071	0.243014	0.241263
5.47375	0.241263	0.24323
5.53275	0.24323	0.247951
5.53747	0.247951	0.245332
5.54219	0.245332	0.243041
5.57051	0.243041	0.243911
5.61063	0.243911	0.246172
5.66491	0.246172	0.2504
5.66963	0.2504	0.24835
5.70267	0.24835	0.250056
5.77583	0.250056	0.256549
5.78055	0.256549	0.255481
5.78527	0.255481	0.254546
5.78999	0.254546	0.253602
5.81831	0.253602	0.252902
5.85607	0.252902	0.252039
5.91271	0.252039	0.251534
5.91743	0.251534	0.251093
5.95047	0.251093	0.250706
6.03307	0.250706	0.251618
6.04015	0.251618	0.252666
6.04487	0.252666	0.253457
6.07083	0.253457	0.2569
6.09207	0.2569	0.259038
6.11331	0.259038	0.258783
6.16995	0.258783	0.25856
6.20535	0.25856	0.26224
6.21007	0.26224	0.26196
6.29031	0.26196	0.26134
6.33751	0.26134	0.265798
6.34695	0.265798	0.270323
6.38235	0.270323	0.278783
6.41303	0.278783	0.28681
6.44371	0.28681	0.294833
6.47675	0.294833	0.303354
6.48147	0.303354	0.304435
6.50979	0.304435	0.304381
6.54519	0.304381	0.308208
6.59239	0.308208	0.307432
6.62779	0.307432	0.305253
6.66555	0.305253	0.306971
6.70567	0.306971	0.308975
6.73163	0.308975	0.310103
6.73635	0.310103	0.307965
6.77175	0.307965	0.306345
6.80007	0.306345	0.307926
6.83783	0.307926	0.310436
6.87323	0.310436	0.312631
6.88267	0.312631	0.309802
6.92043	0.309802	0.307702
6.96055	0.307702	0.306114
6.96527	0.306114	0.30035
7.00067	0.30035	0.296431
7.03843	0.296431	0.297127
7.08563	0.297127	0.299236
7.09035	0.299236	0.298082
7.12339	0.298082	0.296572
7.17059	0.296572	0.296625
7.20835	0.296625	0.300297
7.25319	0.300297	0.304385
7.25791	0.304385	0.303462
7.29803	0.303462	0.307154
7.34051	0.307154	0.31126
7.37597	0.31126	0.314477
7.72053	0.314477	0.317668
7.97063	0.317668	0.309209
7.99187	0.309209	0.300308
8.04143	0.300308	0.29527
8.10751	0.29527	0.288736
8.14763	0.288736	0.283019
8.19719	0.283019	0.276017
8.24203	0.276017	0.272889
8.31519	0.272889	0.273028
8.35767	0.273028	0.27015
8.36239	0.27015	0.263256
8.41195	0.263256	0.257099
8.45443	0.257099	0.251462
8.52759	0.251462	0.246529
8.57479	0.246529	0.242838
8.57951	0.242838	0.239608
8.63379	0.239608	0.237407
