2.01284	0	0.012
2.03115	0.012	0.012625
2.0626	0.012625	0.0170469
2.12659	0.0170469	0.028666
2.21715	0.028666	0.0500828
2.32245	0.0500828	0.0816974
2.9064	0.0816974	0.12961
3.04629	0.12961	0.160284
3.05101	0.160284	0.187123
3.16149	0.187123	0.210483
3.25589	0.210483	0.227173
3.30073	0.227173	0.230526
3.30303	0.230526	0.233585
3.41631	0.233585	0.250012
3.51071	0.250012	0.262136
3.55517	0.262136	0.261244
3.65173	0.261244	0.257963
3.73905	0.257963	0.254343
3.77681	0.254343	0.250175
3.89009	0.250175	0.260778
3.97033	0.260778	0.268056
4.01045	0.268056	0.268424
4.13081	0.268424	0.279121
4.22521	0.279121	0.286106
4.27005	0.286106	0.287843
4.38805	0.287843	0.299112
4.39277	0.299112	0.294473
4.48245	0.294473	0.289789
4.65709	0.289789	0.30194
4.66181	0.30194	0.298323
4.73733	0.298323	0.304158
4.84353	0.304158	0.311263
4.91669	0.311263	0.30473
5.02053	0.30473	0.311514
5.02525	0.311514	0.308575
5.15741	0.308575	0.309253
5.27069	0.309253	0.323971
5.38161	0.323971	0.3416
5.48781	0.3416	0.357275
5.49253	0.357275	0.37099
5.59401	0.37099	0.379242
5.70493	0.379242	0.386086
5.82293	0.386086	0.392951
5.91025	0.392951	0.396707
5.92677	0.396707	0.401368
6.01645	0.401368	0.403947
6.10849	0.403947	0.403954
6.20289	0.403954	0.40096
6.20761	0.40096	0.387965
6.29729	0.387965	0.385844
6.40113	0.385844	0.385739
6.50261	0.385739	0.386771
6.57341	0.386771	0.3848
6.58993	0.3848	0.38445
6.67017	0.38445	0.383019
6.76929	0.383019	0.381141
6.85425	0.381141	0.377499
6.85897	0.377499	0.374811
6.94157	0.374811	0.37396
7.42779	0.37396	0.376465
7.60709	0.376465	0.364782
7.75813	0.364782	0.360809
7.86197	0.360809	0.347833
8.01537	0.347833	0.336479
8.11921	0.336479	0.326669
8.27025	0.326669	0.33696
8.37409	0.33696	0.339715
8.52513	0.339715	0.348001
8.62897	0.348001	0.349251
8.78237	0.349251	0.356594
8.78709	0.356594	0.34477
8.88621	0.34477	0.333924
9.03961	0.333924	0.324308
9.15053	0.324308	0.329145
9.15525	0.329145	0.321627
9.29685	0.321627	0.313548
9.40777	0.313548	0.30648
9.51161	0.30648	0.31267
9.55173	0.31267	0.323086
9.66265	0.323086	0.32845
9.76649	0.32845	0.332269
9.87269	0.332269	0.33586
9.97653	0.33586	0.347003
